143.0395966, 5.7393970489501953125
153.5769958, 3.597194671630859375
153.3328552, 3.6070270538330078125
153.089325, 3.6274394989013671875
152.8462524, 3.652462005615234375
152.6029968, 3.67591094970703125
152.3591614, 3.691600799560546875
152.1148834, 3.698497772216796875
151.8706818, 3.707611083984375
151.6265564, 3.718914031982421875
151.3825226, 3.731525421142578125
151.1384888, 3.7445621490478515625
150.8944397, 3.757144927978515625
150.6503296, 3.768398284912109375
150.4061279, 3.777431488037109375
150.1618347, 3.7833652496337890625
149.9174652, 3.7856903076171875
149.6730957, 3.7850208282470703125
149.4287415, 3.782154083251953125
149.1844025, 3.7778949737548828125
148.9400787, 3.773036956787109375
148.695755, 3.76837921142578125
148.4514008, 3.764720916748046875
148.2070312, 3.7628574371337890625
147.9626617, 3.7635898590087890625
147.7184143, 3.769229888916015625
147.475708, 3.797412872314453125
147.2326355, 3.82176971435546875
146.9885559, 3.8334293365478515625
146.7447205, 3.849544525146484375
146.5011902, 3.8698272705078125
146.2580109, 3.893985748291015625
146.0152283, 3.9217376708984375
145.7727356, 3.9521427154541015625
145.5303192, 3.982959747314453125
145.2880554, 4.014789581298828125
145.0486145, 4.063373565673828125
144.8154907, 4.1360321044921875
144.6002045, 4.250316619873046875
144.438324, 4.4304332733154296875
144.3713837, 4.663639068603515625
144.3987122, 4.90509033203125
144.5227356, 5.1129627227783203125
144.733963, 5.23096466064453125
144.9715271, 5.2877216339111328125
145.2050781, 5.3582248687744140625
145.440155, 5.424648284912109375
145.6784973, 5.478610992431640625
145.9161682, 5.5352306365966796875
146.1060333, 5.6785755157470703125
146.2730255, 5.8569355010986328125
146.4680481, 6.002407073974609375
146.6980591, 6.0839557647705078125
146.9364319, 6.137134552001953125
147.1784058, 6.171527862548828125
147.4190979, 6.2124538421630859375
147.624054, 6.3340930938720703125
147.6175842, 6.57196807861328125
147.5700989, 6.8111
147.6218872, 7.046932220458984375
147.7755432, 7.2352046966552734375
147.9734192, 7.3780803680419921875
148.1906281, 7.488315582275390625
148.4276581, 7.5463714599609375
148.6706696, 7.57123088836669921875
148.9148712, 7.57992267608642578125
149.1592255, 7.58305072784423828125
149.4035797, 7.5860042572021484375
149.6478119, 7.59398365020751953125
149.890625, 7.57594585418701171875
150.1347961, 7.5688686370849609375
150.3790283, 7.5768604278564453125
150.6231842, 7.58734130859375
150.8674011, 7.59591960906982421875
151.1117401, 7.5963001251220703125
151.3554077, 7.5789470672607421875
151.5953064, 7.5331935882568359375
151.8264771, 7.4546489715576171875
152.0472412, 7.349971771240234375
152.2773132, 7.2693691253662109375
152.5093994, 7.194034576416015625
152.7429657, 7.1222858428955078125
152.9799957, 7.06290435791015625
153.2195435, 7.014675140380859375
153.460907, 6.97657012939453125
153.7035675, 6.9477405548095703125
153.9470825, 6.9275035858154296875
154.1911316, 6.915325164794921875
154.4343262, 6.892787933349609375
154.678421, 6.88172149658203125
154.9227753, 6.881893157958984375
155.1671295, 6.8853511810302734375
155.411499, 6.8852825164794921875
155.6556702, 6.876132965087890625
155.8988495, 6.852565765380859375
156.1399536, 6.812854766845703125
156.3789825, 6.7620944976806640625
